PRODUCT_ID;LOT_ID;WAFER_NO;EQUIPMENT_ID;CHAMBER_ID;CHAMBER_RECP;BOAT_POSITION;STEP_SEQ;STEP_ID;STAGE;STEP_DESCRIPTION;TRACK_IN_TIME;TRACK_OUT_TIME;START_TIME;Value;Value_Time
C25KA09AAA;8965459.009;3;ETSC6X;ETSC61-1;SECSII;11;49100;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:25:34 PM;5/30/2020 10:26:34 PM;5/30/2020 10:26:08 PM;0.204508954;5/31/2020 7:26:22 AM
C25KA09AAA;8965459.009;4;ETSC6X;ETSC62-2;SECSII;18;49100;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:25:34 PM;5/30/2020 10:26:34 PM;5/30/2020 10:26:08 PM;0.204508954;5/31/2020 7:26:22 AM
C25KA09AAA;8965459.009;5;ETSC6X;ETSC62-2;SECSII;4;49100;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:25:34 PM;5/30/2020 10:26:34 PM;5/30/2020 10:26:08 PM;0.204508954;5/31/2020 7:26:22 AM
C25KA09AAA;8965459.009;6;ETSC6X;ETSC61-1;SECSII;3;49100;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:25:34 PM;5/30/2020 10:26:34 PM;5/30/2020 10:26:08 PM;0.204508954;5/31/2020 7:26:22 AM
C25KA09AAA;8965459.009;7;ETSC6X;ETSC61-1;SECSII;17;49100;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:25:34 PM;5/30/2020 10:26:34 PM;5/30/2020 10:26:08 PM;0.204508954;5/31/2020 7:26:22 AM
C25KA09AAA;8965459.009;8;ETSC6X;ETSC61-1;SECSII;13;49100;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:25:34 PM;5/30/2020 10:26:34 PM;5/30/2020 10:26:08 PM;0.204508954;5/31/2020 7:26:22 AM
C25KA09AAA;8965459.009;9;ETSC6X;ETSC62-2;SECSII;24;49100;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:25:34 PM;5/30/2020 10:26:34 PM;5/30/2020 10:26:08 PM;0.204508954;5/31/2020 7:26:22 AM
C24CM09AAB;8971719.009;1;ETSC6X;ETSC62-2;SECSII;4;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:33:59 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;10;ETSC6X;ETSC62-2;SECSII;12;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:47:07 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;11;ETSC6X;ETSC61-1;SECSII;11;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:45:02 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;12;ETSC6X;ETSC62-2;SECSII;10;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:43:50 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;13;ETSC6X;ETSC61-1;SECSII;9;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:41:43 PM;0.19709627;5/31/2020 2:29:19 AM
